rental_key,rental_id,rental_duration_days,amount_paid,full_date,month_name,month_num,quarter,year,first_name,last_name,city,country,title,category,rating,rental_rate,store_id,staff_first,staff_last
13960,4680,5,2.99,2005-07-08,July     ,7,3,2005,Colleen,Burton,Saarbrcken,Germany,Telemark Heartbreakers,Animation,PG-13,2.99,1,Mike,Hillyer
13961,5046,8,3.99,2005-07-09,July     ,7,3,2005,Colleen,Burton,Saarbrcken,Germany,Gilmore Boiled,Classics,R,0.99,1,Jon,Stephens
13962,7132,8,7.99,2005-07-27,July     ,7,3,2005,Colleen,Burton,Saarbrcken,Germany,Punk Divorce,Animation,PG,4.99,2,Jon,Stephens
13963,8219,5,2.99,2005-07-28,July     ,7,3,2005,Colleen,Burton,Saarbrcken,Germany,Shock Cabin,Foreign,PG-13,2.99,1,Jon,Stephens
13964,8234,5,0.99,2005-07-29,July     ,7,3,2005,Colleen,Burton,Saarbrcken,Germany,Cheaper Clyde,Sci-Fi,G,0.99,1,Jon,Stephens
13965,8384,3,0.99,2005-07-29,July     ,7,3,2005,Colleen,Burton,Saarbrcken,Germany,Splendor Patton,Children,R,0.99,2,Jon,Stephens
13966,8417,8,4.99,2005-07-29,July     ,7,3,2005,Colleen,Burton,Saarbrcken,Germany,Coast Rainbow,Documentary,PG,0.99,2,Jon,Stephens
13967,8936,1,2.99,2005-07-30,July     ,7,3,2005,Colleen,Burton,Saarbrcken,Germany,Ferris Mother,Comedy,PG,2.99,2,Jon,Stephens
13968,9521,6,2.99,2005-07-31,July     ,7,3,2005,Colleen,Burton,Saarbrcken,Germany,Fiction Christmas,Foreign,PG,0.99,2,Jon,Stephens
13969,3538,5,0.99,2005-07-06,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Voyage Legally,Classics,PG-13,0.99,1,Jon,Stephens
13970,3710,8,8.99,2005-07-06,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Mermaid Insects,Sports,NC-17,4.99,2,Jon,Stephens
13971,3715,4,6.99,2005-07-06,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Wife Turn,Documentary,NC-17,4.99,2,Mike,Hillyer
13972,3796,0,0.99,2005-07-06,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Glass Dying,Action,G,0.99,1,Jon,Stephens
13973,4217,4,3.99,2005-07-07,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Princess Giant,Documentary,NC-17,2.99,2,Jon,Stephens
13974,4636,2,4.99,2005-07-08,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Haunted Antitrust,Travel,NC-17,4.99,2,Jon,Stephens
13975,4909,2,0.99,2005-07-08,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Fireball Philadelphia,Comedy,PG,0.99,2,Mike,Hillyer
13976,5151,0,2.99,2005-07-09,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Baked Cleopatra,Family,G,2.99,1,Jon,Stephens
13977,5320,9,4.99,2005-07-09,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Pond Seattle,Animation,PG-13,2.99,1,Mike,Hillyer
13978,5902,1,0.99,2005-07-10,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Mosquito Armageddon,Sports,G,0.99,1,Mike,Hillyer
13979,6141,5,1.99,2005-07-11,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Kane Exorcist,Foreign,R,0.99,2,Mike,Hillyer
13980,6948,0,2.99,2005-07-26,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Pilot Hoosiers,Family,PG,2.99,1,Jon,Stephens
13981,7509,7,8.99,2005-07-27,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Tourist Pelican,Sports,PG-13,4.99,1,Jon,Stephens
13982,7601,1,0.99,2005-07-27,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Curtain Videotape,Games,PG-13,0.99,2,Mike,Hillyer
13983,8147,1,2.99,2005-07-28,July     ,7,3,2005,Allison,Stanley,Phnom Penh,Cambodia,Chaplin License,New,NC-17,2.99,1,Mike,Hillyer
13984,3933,1,4.99,2005-07-06,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Eagles Panky,New,NC-17,4.99,1,Mike,Hillyer
13985,4458,1,2.99,2005-07-07,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Escape Metropolis,Travel,R,2.99,2,Jon,Stephens
13986,4515,2,4.99,2005-07-08,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Hotel Happiness,Foreign,PG-13,4.99,1,Jon,Stephens
13987,4694,3,0.99,2005-07-08,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Side Ark,Action,G,0.99,1,Jon,Stephens
13988,5623,3,2.99,2005-07-10,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Willow Tracy,Family,R,2.99,2,Jon,Stephens
13989,6155,6,4.99,2005-07-11,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Coneheads Smoochy,Drama,NC-17,4.99,1,Mike,Hillyer
13990,6578,3,4.99,2005-07-12,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Kissing Dolls,Action,R,4.99,1,Mike,Hillyer
13991,6880,4,2.99,2005-07-12,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Flatliners Killer,Sports,G,2.99,1,Mike,Hillyer
13992,7305,3,0.99,2005-07-27,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Loverboy Attacks,New,PG-13,0.99,2,Jon,Stephens
13993,7308,7,5.99,2005-07-27,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Fish Opus,Sci-Fi,R,2.99,1,Mike,Hillyer
13994,7629,2,0.99,2005-07-28,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Love Suicides,Horror,R,0.99,1,Mike,Hillyer
13995,7640,6,7.99,2005-07-28,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Paths Control,Drama,PG,4.99,1,Mike,Hillyer
13996,9913,5,3.99,2005-07-31,July     ,7,3,2005,Tamara,Nguyen,Anpolis,Brazil,Song Hedwig,Music,PG-13,0.99,1,Mike,Hillyer
13997,4509,5,3.99,2005-07-08,July     ,7,3,2005,Joy,George,Botosani,Romania,Grit Clockwork,Games,PG,0.99,1,Jon,Stephens
13998,4935,3,0.99,2005-07-08,July     ,7,3,2005,Joy,George,Botosani,Romania,Moon Bunch,Foreign,PG,0.99,1,Jon,Stephens
13999,5045,9,4.99,2005-07-09,July     ,7,3,2005,Joy,George,Botosani,Romania,Dirty Ace,Games,NC-17,2.99,2,Mike,Hillyer
14000,5061,2,0.99,2005-07-09,July     ,7,3,2005,Joy,George,Botosani,Romania,Story Side,Action,R,0.99,2,Mike,Hillyer
14001,5269,7,2.99,2005-07-09,July     ,7,3,2005,Joy,George,Botosani,Romania,Storm Happiness,Animation,NC-17,0.99,2,Mike,Hillyer
14002,6126,5,4.99,2005-07-11,July     ,7,3,2005,Joy,George,Botosani,Romania,Dogma Family,Animation,G,4.99,1,Mike,Hillyer
14003,6251,7,2.99,2005-07-11,July     ,7,3,2005,Joy,George,Botosani,Romania,Sun Confessions,Sci-Fi,R,0.99,1,Jon,Stephens
14004,7333,3,4.99,2005-07-27,July     ,7,3,2005,Joy,George,Botosani,Romania,Expecations Natural,Travel,PG-13,4.99,1,Mike,Hillyer
14005,7390,7,4.99,2005-07-27,July     ,7,3,2005,Joy,George,Botosani,Romania,Grapes Fury,Foreign,G,0.99,1,Jon,Stephens
14006,8032,0,4.99,2005-07-28,July     ,7,3,2005,Joy,George,Botosani,Romania,Breakfast Goldfinger,New,G,4.99,2,Mike,Hillyer
14007,8653,3,0.99,2005-07-29,July     ,7,3,2005,Joy,George,Botosani,Romania,Westward Seabiscuit,Classics,NC-17,0.99,2,Jon,Stephens
14008,8815,5,2.99,2005-07-29,July     ,7,3,2005,Joy,George,Botosani,Romania,Samurai Lion,New,G,2.99,2,Mike,Hillyer
14009,9778,3,3.99,2005-07-31,July     ,7,3,2005,Joy,George,Botosani,Romania,Beverly Outlaw,Sci-Fi,R,2.99,1,Jon,Stephens
14010,10050,5,3.99,2005-07-31,July     ,7,3,2005,Joy,George,Botosani,Romania,Berets Agent,Action,PG-13,2.99,1,Mike,Hillyer
14011,10057,7,9.99,2005-07-31,July     ,7,3,2005,Joy,George,Botosani,Romania,Saturday Lambs,Sports,G,4.99,1,Jon,Stephens
14012,3561,8,9.99,2005-07-06,July     ,7,3,2005,Georgia,Jacobs,Uttarpara-Kotrung,India,Backlash Undefeated,Children,PG-13,4.99,1,Jon,Stephens
14013,3839,5,2.99,2005-07-06,July     ,7,3,2005,Georgia,Jacobs,Uttarpara-Kotrung,India,Racer Egg,Drama,NC-17,2.99,2,Mike,Hillyer
14014,4289,1,0.99,2005-07-07,July     ,7,3,2005,Georgia,Jacobs,Uttarpara-Kotrung,India,Primary Glass,Action,G,0.99,1,Jon,Stephens
14015,4969,3,0.99,2005-07-08,July     ,7,3,2005,Georgia,Jacobs,Uttarpara-Kotrung,India,Young Language,Documentary,G,0.99,1,Jon,Stephens
14016,5096,5,2.99,2005-07-09,July     ,7,3,2005,Georgia,Jacobs,Uttarpara-Kotrung,India,Butterfly Chocolat,New,G,0.99,2,Mike,Hillyer
14017,5560,9,5.99,2005-07-10,July     ,7,3,2005,Georgia,Jacobs,Uttarpara-Kotrung,India,Clones Pinocchio,Music,R,2.99,1,Jon,Stephens
14018,6862,5,0.99,2005-07-12,July     ,7,3,2005,Georgia,Jacobs,Uttarpara-Kotrung,India,Sassy Packer,Games,G,0.99,2,Jon,Stephens
14019,6877,5,1.99,2005-07-12,July     ,7,3,2005,Georgia,Jacobs,Uttarpara-Kotrung,India,Sundance Invasion,Children,NC-17,0.99,2,Mike,Hillyer
14020,8556,0,0.99,2005-07-29,July     ,7,3,2005,Georgia,Jacobs,Uttarpara-Kotrung,India,Mystic Truman,Comedy,NC-17,0.99,1,Jon,Stephens
14021,8949,9,5.99,2005-07-30,July     ,7,3,2005,Georgia,Jacobs,Uttarpara-Kotrung,India,Novocaine Flight,Sports,G,0.99,1,Mike,Hillyer
14022,9711,2,2.99,2005-07-31,July     ,7,3,2005,Georgia,Jacobs,Uttarpara-Kotrung,India,Freaky Pocus,Music,R,2.99,2,Jon,Stephens
14023,6234,8,5.99,2005-07-11,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Opposite Necklace,Family,PG,4.99,2,Mike,Hillyer
14024,6309,2,2.99,2005-07-11,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Disturbing Scarface,Sci-Fi,R,2.99,2,Mike,Hillyer
14025,7123,7,5.99,2005-07-27,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Annie Identity,Sci-Fi,G,0.99,2,Mike,Hillyer
14026,7653,0,4.99,2005-07-28,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Connecticut Tramp,Sci-Fi,R,4.99,2,Jon,Stephens
14027,7707,0,0.99,2005-07-28,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Masked Bubble,Music,PG-13,0.99,1,Mike,Hillyer
14028,7749,3,2.99,2005-07-28,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Shanghai Tycoon,Travel,PG,2.99,2,Mike,Hillyer
14029,7990,3,2.99,2005-07-28,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Artist Coldblooded,Sports,NC-17,2.99,2,Jon,Stephens
14030,8306,3,2.99,2005-07-29,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Graduate Lord,Children,G,2.99,1,Mike,Hillyer
14031,8401,3,4.99,2005-07-29,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Pluto Oleander,New,R,4.99,1,Mike,Hillyer
14032,8655,5,4.99,2005-07-29,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Suspects Quills,Action,PG,2.99,1,Mike,Hillyer
14033,9270,1,0.99,2005-07-30,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Citizen Shrek,Sci-Fi,G,0.99,1,Jon,Stephens
14034,9330,8,10.99,2005-07-30,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Tycoon Gathering,Games,G,4.99,1,Mike,Hillyer
14035,9365,4,2.99,2005-07-30,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Frida Slipper,Foreign,R,2.99,1,Mike,Hillyer
14036,10157,0,2.99,2005-07-31,July     ,7,3,2005,Constance,Reid,Zaria,Nigeria,Oz Liaisons,Animation,R,2.99,2,Mike,Hillyer
14037,3832,6,2.99,2005-07-06,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Women Dorado,Action,R,0.99,2,Mike,Hillyer
14038,4015,7,5.99,2005-07-07,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Patton Interview,Horror,PG,2.99,2,Jon,Stephens
14039,4885,3,4.99,2005-07-08,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Bright Encounters,Drama,PG-13,4.99,1,Jon,Stephens
14040,5267,5,5.99,2005-07-09,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Jerk Paycheck,Classics,NC-17,2.99,2,Mike,Hillyer
14041,5846,1,2.99,2005-07-10,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Dares Pluto,Animation,PG-13,2.99,1,Jon,Stephens
14042,6319,0,4.99,2005-07-11,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Something Duck,Drama,NC-17,4.99,1,Mike,Hillyer
14043,6794,8,2.99,2005-07-12,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Congeniality Quest,Sports,PG-13,0.99,2,Jon,Stephens
14044,7056,9,8.99,2005-07-27,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Confused Candles,Family,PG-13,2.99,2,Mike,Hillyer
14045,7387,6,4.99,2005-07-27,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Reds Pocus,Music,PG-13,4.99,1,Mike,Hillyer
14046,8385,4,5.99,2005-07-29,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Titans Jerk,Sci-Fi,PG,4.99,2,Mike,Hillyer
14047,8530,1,2.99,2005-07-29,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Worker Tarzan,Travel,R,2.99,2,Mike,Hillyer
14048,8596,5,0.99,2005-07-29,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Alamo Videotape,Foreign,G,0.99,2,Jon,Stephens
14049,9574,4,0.99,2005-07-31,July     ,7,3,2005,Lillie,Kim,Idfu,Egypt,Music Boondock,Family,R,0.99,2,Jon,Stephens
14050,4686,1,0.99,2005-07-08,July     ,7,3,2005,Claudia,Fuller,Jalib al-Shuyukh,Kuwait,Feathers Metal,Games,PG-13,0.99,1,Jon,Stephens
14051,4721,7,7.99,2005-07-08,July     ,7,3,2005,Claudia,Fuller,Jalib al-Shuyukh,Kuwait,Pittsburgh Hunchback,Family,PG-13,4.99,1,Mike,Hillyer
14052,10133,8,5.99,2005-07-31,July     ,7,3,2005,Claudia,Fuller,Jalib al-Shuyukh,Kuwait,Chamber Italian,Music,NC-17,4.99,2,Mike,Hillyer
14053,3581,1,2.99,2005-07-06,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Wonka Sea,Animation,NC-17,2.99,2,Jon,Stephens
14054,3752,6,6.99,2005-07-06,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Yentl Idaho,Horror,R,4.99,2,Mike,Hillyer
14055,3968,5,4.99,2005-07-06,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Carol Texas,Animation,PG,2.99,2,Mike,Hillyer
14056,4592,1,2.99,2005-07-08,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Instinct Airport,Sports,PG,2.99,1,Jon,Stephens
14057,5790,3,4.99,2005-07-10,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Goodfellas Salute,Sci-Fi,PG,4.99,2,Jon,Stephens
14058,6047,5,2.99,2005-07-11,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Tracy Cider,Animation,G,0.99,1,Jon,Stephens
14059,6352,1,4.99,2005-07-11,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Drifter Commandments,Action,PG-13,4.99,1,Mike,Hillyer
14060,6466,2,4.99,2005-07-12,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Rocky War,Drama,PG-13,4.99,1,Mike,Hillyer
14061,8120,2,0.99,2005-07-28,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Swarm Gold,Horror,PG-13,0.99,1,Jon,Stephens
14062,8446,7,6.99,2005-07-29,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Gangs Pride,Animation,PG-13,2.99,2,Jon,Stephens
14063,8781,0,0.99,2005-07-29,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Song Hedwig,Music,PG-13,0.99,1,Jon,Stephens
14064,9019,3,5.99,2005-07-30,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Darko Dorado,Action,NC-17,4.99,2,Jon,Stephens
14065,9519,6,6.99,2005-07-31,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Spartacus Cheaper,Family,NC-17,4.99,2,Jon,Stephens
14066,9587,6,3.99,2005-07-31,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Pacific Amistad,Documentary,G,0.99,2,Jon,Stephens
14067,10155,6,0.99,2005-07-31,July     ,7,3,2005,Jackie,Lynch,Buenaventura,Colombia,Primary Glass,Action,G,0.99,2,Mike,Hillyer
14068,3645,4,0.99,2005-07-06,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Roots Remember,Classics,PG-13,0.99,2,Mike,Hillyer
14069,3857,0,4.99,2005-07-06,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Dragonfly Strangers,New,NC-17,4.99,2,Mike,Hillyer
14070,4749,2,4.99,2005-07-08,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Dying Maker,Comedy,PG,4.99,1,Jon,Stephens
14071,4959,1,0.99,2005-07-08,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Straight Hours,Sports,R,0.99,1,Jon,Stephens
14072,5404,3,2.99,2005-07-09,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Sleepy Japanese,New,PG,2.99,1,Mike,Hillyer
14073,5545,5,3.99,2005-07-10,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Anaconda Confessions,Animation,R,0.99,2,Mike,Hillyer
14074,5938,6,3.99,2005-07-10,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Network Peak,Family,PG-13,2.99,2,Jon,Stephens
14075,6049,4,0.99,2005-07-11,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Maude Mod,Foreign,R,0.99,1,Jon,Stephens
14076,6281,1,4.99,2005-07-11,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Conversation Downhill,Family,R,4.99,1,Jon,Stephens
14077,6303,1,2.99,2005-07-11,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Cowboy Doom,Foreign,PG,2.99,1,Mike,Hillyer
14078,6996,1,4.99,2005-07-27,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Rage Games,Family,R,4.99,2,Mike,Hillyer
14079,7047,7,4.99,2005-07-27,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Northwest Polish,Sports,PG,2.99,1,Mike,Hillyer
14080,7253,1,0.99,2005-07-27,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Holocaust Highball,Children,R,0.99,2,Mike,Hillyer
14081,7780,8,5.99,2005-07-28,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Phantom Glory,New,NC-17,2.99,1,Mike,Hillyer
14082,7792,7,4.99,2005-07-28,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Snowman Rollercoaster,Animation,G,0.99,2,Mike,Hillyer
14083,7798,3,2.99,2005-07-28,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Reign Gentlemen,Sci-Fi,PG-13,2.99,1,Mike,Hillyer
14084,8657,2,2.99,2005-07-29,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Pulp Beverly,Horror,G,2.99,1,Mike,Hillyer
14085,9011,6,5.99,2005-07-30,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Name Detective,Games,PG-13,4.99,2,Mike,Hillyer
14086,9934,5,2.99,2005-07-31,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Madre Gables,Games,PG-13,2.99,2,Mike,Hillyer
14087,10137,7,4.99,2005-07-31,July     ,7,3,2005,Marcia,Dean,Tanza,Philippines,Chamber Italian,Music,NC-17,4.99,1,Mike,Hillyer
14088,4844,1,4.99,2005-07-08,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Tequila Past,Children,PG,4.99,2,Jon,Stephens
14089,6053,8,4.99,2005-07-11,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Newsies Story,Documentary,G,0.99,2,Jon,Stephens
14090,7193,3,2.99,2005-07-27,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Half Outfield,Family,PG-13,2.99,2,Jon,Stephens
14091,7330,7,3.99,2005-07-27,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Slums Duck,Family,PG,0.99,2,Mike,Hillyer
14092,7812,3,4.99,2005-07-28,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Wyoming Storm,New,PG-13,4.99,1,Jon,Stephens
14093,7951,8,8.99,2005-07-28,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Super Wyoming,Family,PG,4.99,1,Mike,Hillyer
14094,8102,6,2.99,2005-07-28,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Won Dares,Music,PG,2.99,1,Jon,Stephens
14095,8748,2,2.99,2005-07-29,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Island Exorcist,Classics,NC-17,2.99,2,Mike,Hillyer
14096,8799,9,6.99,2005-07-29,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Bingo Talented,Sci-Fi,PG-13,2.99,1,Jon,Stephens
14097,8835,7,3.99,2005-07-29,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Minority Kiss,Music,G,0.99,1,Mike,Hillyer
14098,9276,7,5.99,2005-07-30,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Freddy Storm,Horror,NC-17,4.99,2,Mike,Hillyer
14099,9661,4,4.99,2005-07-31,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Monsoon Cause,Games,PG,4.99,2,Mike,Hillyer
14100,9715,4,1.99,2005-07-31,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Ridgemont Submarine,New,PG-13,0.99,2,Mike,Hillyer
14101,10056,0,0.99,2005-07-31,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Bedazzled Married,Family,PG,0.99,1,Jon,Stephens
14102,10058,3,2.99,2005-07-31,July     ,7,3,2005,Tanya,Gilbert,Naju,South Korea,Color Philadelphia,Classics,G,2.99,1,Jon,Stephens
14103,4143,6,0.99,2005-07-07,July     ,7,3,2005,Nellie,Garrett,Shimoga,India,Celebrity Horn,Action,PG-13,0.99,2,Mike,Hillyer
14104,5616,8,5.99,2005-07-10,July     ,7,3,2005,Nellie,Garrett,Shimoga,India,Sweethearts Suspects,Children,G,0.99,2,Jon,Stephens
14105,6403,1,0.99,2005-07-11,July     ,7,3,2005,Nellie,Garrett,Shimoga,India,Detective Vision,Classics,PG-13,0.99,2,Mike,Hillyer
14106,7243,2,4.99,2005-07-27,July     ,7,3,2005,Nellie,Garrett,Shimoga,India,Enemy Odds,Music,NC-17,4.99,2,Jon,Stephens
14107,8310,8,8.99,2005-07-29,July     ,7,3,2005,Nellie,Garrett,Shimoga,India,Million Ace,Classics,PG-13,4.99,2,Jon,Stephens
14108,8382,4,6.99,2005-07-29,July     ,7,3,2005,Nellie,Garrett,Shimoga,India,Bilko Anonymous,Family,PG-13,4.99,2,Mike,Hillyer
14109,8465,1,0.99,2005-07-29,July     ,7,3,2005,Nellie,Garrett,Shimoga,India,Tomatoes Hellfighters,Travel,PG,0.99,1,Jon,Stephens
14110,9065,0,4.99,2005-07-30,July     ,7,3,2005,Nellie,Garrett,Shimoga,India,Birds Perdition,New,G,4.99,2,Jon,Stephens
14111,9841,9,7.99,2005-07-31,July     ,7,3,2005,Nellie,Garrett,Shimoga,India,Wyoming Storm,New,PG-13,4.99,1,Mike,Hillyer
14112,3547,2,0.99,2005-07-06,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Mother Oleander,Sports,R,0.99,1,Mike,Hillyer
14113,3552,6,5.99,2005-07-06,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Dorado Notting,Music,NC-17,4.99,2,Mike,Hillyer
14114,4920,6,7.99,2005-07-08,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Vampire Whale,New,NC-17,4.99,1,Mike,Hillyer
14115,5651,5,4.99,2005-07-10,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Betrayed Rear,Children,NC-17,4.99,1,Jon,Stephens
14116,5960,0,0.99,2005-07-10,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Storm Happiness,Animation,NC-17,0.99,1,Mike,Hillyer
14117,6573,1,0.99,2005-07-12,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Reunion Witches,Drama,R,0.99,1,Jon,Stephens
14118,7012,9,8.99,2005-07-27,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Command Darling,Foreign,PG-13,4.99,2,Jon,Stephens
14119,7426,2,0.99,2005-07-27,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Wedding Apollo,Documentary,PG,0.99,2,Mike,Hillyer
14120,7491,1,2.99,2005-07-27,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Uprising Uptown,Action,NC-17,2.99,1,Jon,Stephens
14121,8457,6,6.99,2005-07-29,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Rocky War,Drama,PG-13,4.99,2,Mike,Hillyer
14122,9676,5,0.99,2005-07-31,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Christmas Moonshine,Children,NC-17,0.99,2,Jon,Stephens
14123,9863,7,5.99,2005-07-31,July     ,7,3,2005,Minnie,Romero,Ciomas,Indonesia,Affair Prejudice,Horror,G,2.99,1,Mike,Hillyer
14124,4305,0,4.99,2005-07-07,July     ,7,3,2005,Marlene,Welch,Iwaki,Japan,Streetcar Intentions,Horror,R,4.99,2,Jon,Stephens
14125,5262,3,4.99,2005-07-09,July     ,7,3,2005,Marlene,Welch,Iwaki,Japan,Doors President,Animation,NC-17,4.99,2,Mike,Hillyer
14126,5596,1,0.99,2005-07-10,July     ,7,3,2005,Marlene,Welch,Iwaki,Japan,Go Purple,Music,R,0.99,1,Jon,Stephens
14127,6272,4,0.99,2005-07-11,July     ,7,3,2005,Marlene,Welch,Iwaki,Japan,Pirates Roxanne,Sports,PG,0.99,2,Mike,Hillyer
14128,6470,3,0.99,2005-07-12,July     ,7,3,2005,Marlene,Welch,Iwaki,Japan,Goldfinger Sensibility,Drama,G,0.99,2,Jon,Stephens
14129,6956,7,4.99,2005-07-26,July     ,7,3,2005,Marlene,Welch,Iwaki,Japan,Magnolia Forrester,Action,PG-13,0.99,1,Mike,Hillyer
